Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S5602877,The Courtney Group L.L.C.,Legal Name,Limited Liability Company,"1355 Cassia St, Herndon, VA, 20170 - 0000, USA",ROBERT SCOTT   COURTNEY ,Inactive,
11759271,The CPAZone LLC,Legal Name,Limited Liability Company,"702 Pine St, Herndon, VA, 20170 - 4603, USA",Ryan  Pulice ,Active,
S6595401,"The Cyncynates Violin Studio, LLC",Legal Name,Limited Liability Company,"1287 Shaker Woods Road, Herndon, VA, 20170 - 0000, USA",CLAIRE   EICHHORN ,Inactive,
S4988137,The Dabbe Foundation LLC,Legal Name,Limited Liability Company,"505 MERLINS LN, HERNDON, VA, 20170 - 0000, USA",JASON A   MADOL ,Inactive,
07452048,The Dan and Gloria Bohan Foundation,Legal Name,Nonstock Corporation,"3102 OMEGA OFFICE PARK, FAIRFAX, VA, 22031 - 0000, USA",BRIAN E   CROOKS ,Active,
S7163712,"The Deal Dad, LLC",Legal Name,Limited Liability Company,"901 Dominion Ridge Ter, Herndon, VA, 20170 - 0000, USA",RYAN   TURPYN ,Inactive,
07369135,"THE DESIGN CENTER, INC.",Legal Name,Stock Corporation,"585 GROVE STREET, SUITE 130, HERNDON, VA, 20170 - 0000, USA",ELISABETH   SEIDITA ,Inactive,
07666696,"The Digital World, Inc.",Legal Name,Stock Corporation,"560 HERNDON PARKWAY, STE 100, HERNDON, VA, 20170 - 0000, USA",INCEPT SOLUTIONS INC.,Inactive,
S7392287,The Donizetti Group LLC,Legal Name,Limited Liability Company,"1601 Jubilation Ct., Herndon, VA, 20170 - 0000, USA",TIMOTHY K   JONES ,Pending Inactive,
S5419454,"The Dude Designs, LLC",Legal Name,Limited Liability Company,"1245 WILSHIRE DRIVE, HERNDON, VA, 20170 - 0000, USA",TODD   MCKINNEY ,Active,
11544260,"The Dusty Desk, LLC",Legal Name,Limited Liability Company,"25260 Lake Shore Sq Unit 302, Chantilly, VA, 20152 - 5349, USA",Ashley L Holmes ,Active,
S6595294,"The Eichhorn Clarinet Studio, LLC",Legal Name,Limited Liability Company,"1287 Shaker Woods Road, Herndon, VA, 20170 - 0000, USA",CLAIRE   EICHHORN ,Active,
S2017764,"The Elite Holdings Group, LLC",Legal Name,Limited Liability Company,"1542 POWELLS TAVERN PL, HERNDON, VA, 20170 - 0000, USA",RODERICK G   DOTTIN ,Active,
F1627969,"The Emerging Technologies Group USA, Inc.",Legal Name,Stock Corporation,"205 VAN BUREN STREET, STE 220, HERNDON, VA, 20170 - 0000, USA",TIFFANNY L   GATES ,Inactive,
S2682633,"The Emperor's Slush Fund II, L.L.C.",Legal Name,Limited Liability Company,"1120 CLINCH RD, HERNDON, VA, 20170 - 2411, USA",JOHN F  PHOLERIC JR ,Active,
S5381001,The exponential you LLC,Legal Name,Limited Liability Company,"2119 CAPSTONE CIRCLE, HERNDON, VA, 20170 - 0000, USA",NIDA   KAZMI ,Inactive,
S7557855,The Ferns LLC,Legal Name,Limited Liability Company,"1281 Shaker Woods Road, Herndon, VA, 20170 - 0000, USA",JOSEPH HARRY   DUBOIS ,Inactive,
S3559624,"The Fiberists, LLC",Legal Name,Limited Liability Company,"1104 Grant St, Herndon, VA, 20170 - 3230, USA",SPENCER E   LEPLER ,Active,
L0142580,"THE FINCH PARTNERSHIP, L.P.",Legal Name,Limited Partnership,"1469 POWELL'S TAVERN PLACE, HERNDON, VA, 20170 - 0000, USA",BARBARA J.   FINCH ,Active,
S5574894,"The Fitbud Group, LLC",Legal Name,Limited Liability Company,"1205 Autumn Pl, Herndon, VA, 20170 - 0000, USA",HOSSEIN   PARSA ,Inactive,
11330237,"THE FLAMING LLAMA RESTAURANT AND BAR, LLC",Legal Name,Limited Liability Company,"733 Elden St, Herndon, VA, 20170 - 4636, USA",JOSE M PORTILLO ,Inactive,
07547094,THE FLOWER GUY INCORPORATED,Legal Name,Stock Corporation,"1139 CYPRESS TREE PLACE, HERNDON, VA, 20170 - 0000, USA",JONATHAN ERHARD   STEIMEN ,Inactive,
03774262,The Forfran Corporation,Legal Name,Stock Corporation,"1413 OLD ESTILL SPRINGS RD, TULLAHOMA, TN, 37388 - 0000, USA",FORREST F.   FRAKES ,Inactive,
11025416,The GCore Investments LLC,Legal Name,Limited Liability Company,"3034 Burchlawn ST, Herndon, VA, 20171, USA",Ramesh Singh Karki ,Inactive,
11613195,"The Gianturco Group, Inc.",Legal Name,Stock Corporation,"206 HERNDON STATION SQ, Herndon, VA, 20170, USA",Mark  Gianturco ,Active,
08267593,The Global Beat Foundation,Legal Name,Nonstock Corporation,"1509 Coat Ridge Rd, HERNDON, VA, 20170 - 2725, USA",NUZAIRA   AZAM ,Active,
S5970605,The Global Beat LLC,Legal Name,Limited Liability Company,"1509 Coat Ridge Rd, Herndon, VA, 20170 - 0000, USA",NUZAIRA   AZAM ,Inactive,
S8637599,"The Glute Institute, LLC",Legal Name,Limited Liability Company,"12402 Rock Ridge Road, Herndon, VA, 20170 - 0000, USA",IAN   SLATTERY ,Active,
S5823044,"The Good Life Travel, LLC",Legal Name,Limited Liability Company,"1249 Reston Avenue, Herndon, VA, 20170 - 0000, USA",KRISTIN   WIESE ,Inactive,
11704727,The Good Noodle LLC,Legal Name,Limited Liability Company,"585 Grove St PMB 142 Ste 145, Herndon, VA, 20170 - 4791, USA",Wendy  Wu-Zhen ,Active,
S8587208,THE GREAT REMODELING LLC,Legal Name,Limited Liability Company,"1240 SUMMERFIELD DR, HERNDON, VA, 20170 - 0000, USA",WUALTER IVAN ALVARENGA   REYES ,Inactive,
08464422,The Green Lizard Foundation,Legal Name,Nonstock Corporation,"902 N Gunnell Ct, Herndon, VA, 20170, USA",PATRICK H   HERMUS ,Inactive,
S2071712,The Group LLC,Legal Name,Limited Liability Company,"13703 FLAGSHIP CT, HERNDON, VA, 20170 - 0000, USA",EDWARD J   GROM ,Active,
S4765840,The Guard Company LLC,Legal Name,Limited Liability Company,"4870 Sadler Road, Suite 300, Glen Allen, VA, 23060 - 0000, USA",MICHAEL NEAL   HAYNES ,Active,
11386152,"The Hair Loss Institute, LLC",Legal Name,Limited Liability Company,"19465 Deerfield Ave Ste 201, Leesburg, VA, 20176 - 1703, USA",Smeena  Khan ,Active,
03612504,"The Haslett Management Group, Inc.",Legal Name,Stock Corporation,"459 Herndon Pkwy Ste 1, Herndon, VA, 20170 - 6221, USA",JOHN S   HASLETT ,Active,
S0948085,"The Herndon Law Firm, P.L.C.",Legal Name,Limited Liability Company,"791-A MONROE STREET, HERNDON, VA, 20170 - 0000, USA",RACHEL M   FIERRO ,Inactive,
11687497,"The Herndon Law Firm, PLLC",Legal Name,Limited Liability Company,"1280 Mason Mill Ct, Herndon, VA, 20170 - 5739, USA",Rory  Nugent ,Active,
00354670,"THE HERNDON VOLUNTEER FIRE DEPARTMENT, INCORPORATED",Legal Name,Nonstock Corporation,"720 LYNN ST, HERNDON, VA, 20170 - 0000, USA",HOWARD A   NACHMAN ,Inactive,
11399580,The Herndon Woodshed LLC,Legal Name,Limited Liability Company,"645 Jefferson St, Herndon, Herndon, VA, 20170 - 4710, USA",Kelly Marie Williams  Berg ,Active,
S7597653,"THE HOLIDAY COMPANY, LLC",Legal Name,Limited Liability Company,"655 LEGACY PRIDE DRIVE, HERNDON, VA, 20170 - 0000, USA",REBECCA P   O'DONNELL ,Active,
11493821,The Honey Bros LLC,Legal Name,Limited Liability Company,"817 Jackson St, Herndon, VA, 20170, USA",Claude  McVicker ,Inactive,
S4283943,The International Consulting Institute for Cellular Therapy Standards and Regulations,Legal Name,Limited Liability Company,"2069 CAPSTONE CIRCLE, HERNDON, VA, 20170 - 0000, USA",DI   RAO ,Inactive,
04440368,"THE JAFFE LAW FIRM, P.C.",Legal Name,Stock Corporation,"11563 SOUTHINGTON LANE, Herndon, VA, 20170 - 2417, USA",JEROME H   JAFFE ,Active,
S2167536,The Kama Group LLC,Legal Name,Limited Liability Company,"1285 MONROE ST, HERNDON, VA, 20170 - 0000, USA",SOWJANYA   O'NEILL ,Inactive,
S8221477,The Kempt Life LLC,Legal Name,Limited Liability Company,"1199 Dublin Place, Herndon, VA, 20170 - 0000, USA",JERRY A   CIFUENTES ,Inactive,
S8418685,The Kitchen Expert LLC,Legal Name,Limited Liability Company,"12508 Cliff Edge Dr, Herndon, VA, 20170 - 0000, USA",TREVER P   TRAVIS ,Inactive,
S7627070,"The Korbin Group, LLC",Legal Name,Limited Liability Company,"12913 Alton Square, #420, Herndon, VA, 20170 - 0000, USA",MICHAEL   WILLIAMS ,Inactive,
06759021,"The Langley Group, Inc.",Legal Name,Stock Corporation,"724 OLD HUNT WAY, HERNDON, VA, 20170 - 0000, USA",JAMES M   ROTH ,Inactive,
S3798834,"The Law Office of James A. Rivera, PLLC",Legal Name,Limited Liability Company,"209 ELDEN ST, STE 101, HERNDON, VA, 20170 - 0000, USA",JAMES A   RIVERA ,Inactive,
S3425446,"THE LAW OFFICES OF MAGGY R. VAUGHN, PLC",Legal Name,Limited Liability Company,"12455 PLOWMAN CT, HERNDON, VA, 20170 - 0000, USA",MAGGY R   VAUGHN ,Inactive,
S2958009,"THE LAW OFFICES OF SALMAN P. CHEEMA, ESQ. PLLC",Legal Name,Limited Liability Company,"408 MONTPELIER RD, GREAT FALLS, VA, 22066 - 0000, USA",SALMAN P.   CHEEMA ,Inactive,
F1604406,THE LINCOLN INSTITUTE FOR RESEARCH AND EDUCATION,Legal Name,Nonstock Corporation,"P O BOX 254, GREAT FALLS, VA, 22066 - 0000, USA",J A   PARKER ,Inactive,
00349712,"The Madeira School, Inc.",Legal Name,Nonstock Corporation,"8328 GEORGETOWN PIKE, MCLEAN, VA, 22102 - 0000, USA",SCOTT   COHEN ,Active,
11074129,THE MAID HOME SERVICE LLC,Legal Name,Limited Liability Company,"1103 Autumnhaze Ct, Herndon, VA, 20170 - 4210, USA",MIRNA  DE LA CRUZ GOMEZ ,Inactive,
08142655,The Maqasid Institute,Legal Name,Nonstock Corporation,"459 Herndon Pkwy Ste 22, Herndon, VA, 20170 - 6222, USA",FIRAS   BARZINJI ,Active,
05516620,The Marches Homeowners Association,Legal Name,Nonstock Corporation,"397 Herndon Pkwy Ste 100, HERNDON, VA, 20170 - 4893, USA",PAMELA   WARD ,Active,
S7694393,"The Marketing Kameleon, LLC",Legal Name,Limited Liability Company,"2119 Capstone Circle, Herndon, VA, 20170 - 0000, USA",NIDA   KAZMI ,Inactive,
02397891,"THE MARSHALL GROUP, LTD.",Legal Name,Stock Corporation,"11250 ROGER BACON DR  STE 11, Suite 11, RESTON, VA, 20190 - 0000, USA",JOY L.M.   ORTIZ ,Active,
S8047385,The Mayfield Law Firm PLC,Legal Name,Limited Liability Company,"819 MONROE ST, HERNDON, VA, 20170 - 0000, USA",DIANNE C   MAYFIELD ,Active,
S8276042,The Merfolk Academy LLC,Legal Name,Limited Liability Company,"505 Merlins Lane, Herndon, VA, 20170 - 0000, USA",COLLEEN   MCCARTNEY ,Inactive,
02694388,"THE MID-ATLANTIC REAL ESTATE MARKETING ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"303 Marjorie Ln, Herndon, VA, 20170 - 3334, USA",Wayne  Hallheimer ,Active,
06844203,The Mirza Family Foundation,Legal Name,Nonstock Corporation,"795 CENTER STREET, UNIT 2, HERNDON, VA, 20170 - 0000, USA",TANVEER A   MIRZA ,Active,
07639826,The Missing Inc.,Legal Name,Stock Corporation,"902 MONROE ST, HERNDON, VA, 20170 - 0000, USA",SYED   BEPAREY ,Inactive,
11796742,"The Muffin Man Caribbean Cafe, LLC",Legal Name,Limited Liability Company,"55 Silverway Dr, Herndon, VA, 20170 - 5353, USA",Triston  O'Savio ,Active,
11765180,"The Muffin Man Project, Inc.",Legal Name,Nonstock Corporation,"55 Silverway Dr, Herndon, VA, 20170 - 5353, USA",Triston Chase O'Savio ,Active,
11171250,The Muntz LLC,Legal Name,Limited Liability Company,"585 Grove St, Ste145 #669, Herndon, VA, 20170, USA",Jesse  Muniz ,Active,
S3302405,"THE MUSIC LOFT, LLC",Legal Name,Limited Liability Company,"1141 ELDEN ST #212, HERNDON, VA, 20170 - 0000, USA",LAURA   READYOFF ,Active,
S7304290,The Nalls Group LLC,Legal Name,Limited Liability Company,"205 Van Buren St Ste 120, Herndon, VA, 20170 - 5336, USA",Virginia Health and Safety Institute LLC,Active,
07968027,"THE NATIONAL CENTER FOR AFFORDABLE HOUSING, INC.",Legal Name,Nonstock Corporation,"1315 PELLOW CIRCLE TRAIL, HERNDON, VA, 20170, USA",SCOTT   DEUTSCHMAN ,Inactive,
06324404,"The National Partnership for Careers in Law, Public Safety, Corrections and Security",Legal Name,Nonstock Corporation,"1302 Crosstitch Dr, Herndon, VA, 20170 - 3618, USA",KEVIN E   PETERSON ,Inactive,
04353678,THE NELSON J. AND KATHERINE FRIANT POST FOUNDATION,Legal Name,Nonstock Corporation,"299 Herndon Pkwy Ste 206, Herndon, VA, 20170 - 4467, USA",THOMAS D.   PAGE ,Active,
06151831,The Nicole Megaloudis Foundation,Legal Name,Nonstock Corporation,"2745 S.E. 7TH STREET, POMPANO BEACH, FL, 33062 - 0000, USA",MICHAEL G  SPRING JR ,Inactive,
11467692,The North Consulting Group LLC,Legal Name,Limited Liability Company,"585 Grove St Ste 140, Herndon, VA, 20170 - 4791, USA",Nicole  R  Glover ,Inactive,
S3095215,"The Olde Woolen Mill, LLC",Legal Name,Limited Liability Company,"1170 Reston Ave, HERNDON, VA, 20170 - 0000, USA",LAXMI N   KESARI ,Active,
05858212,"The OSS Society, Inc.",Legal Name,Nonstock Corporation,"220 Spring St Ste 220, Herndon, VA, 20170 - 6205, USA",Paula A. Doyle ,Active,
S4253623,THE PARJ LLC,Legal Name,Limited Liability Company,"1103 BICKSLER DR, HERNDON, VA, 20170 - 0000, USA",ROLANDO P   MANRIQUEZ ,Inactive,
S6542361,"The Personal Chef, LLC",Legal Name,Limited Liability Company,"650 JEFFERSON ST, HERNDON, VA, 20170 - 0000, USA",LESLIE   JOHNSON ,Inactive,
S3424266,"THE PIE APPRECIATION CHARITABLE RIDING ASSOCIATION, LLC",Legal Name,Limited Liability Company,"2702 WREXHAM CT, HERNDON, VA, 20170 - 0000, USA",MANI   FIERRO ,Inactive,
06279392,"The Pinnacle Group of Northern Virginia, Inc.",Legal Name,Stock Corporation,"20604 BELWOOD CT, STERLING, VA, 20165 - 0000, USA",ANNETTE   BRENAN ,Inactive,
S6624458,The Portilloscapes LLC,Legal Name,Limited Liability Company,"1007 Saber Lane, Herndon, VA, 20170 - 0000, USA",EFRAIN PORTILLO   LOPEZ ,Inactive,
11297677,The Postpartum Collective LLC,Legal Name,Limited Liability Company,"12209 Sugar Maple Dr, Herndon, VA, 20170, USA",Katie  Marie  Baxter ,Active,
11478770,The Puri LLC,Legal Name,Limited Liability Company,"4001 9th St N Apt 814, Arlington, VA, 22203 - 1962, USA",Neil  Puri ,Active,
06082580,"The R&R Team, Incorporated",Legal Name,Stock Corporation,"12523 BROWNS FERRY RD, HERNDON, VA, 20170 - 5711, USA",RONALD A   LAYTON ,Inactive,
S5774114,THE REALTORS CONCIERGE LLC,Legal Name,Limited Liability Company,"902 PARK AVE, HERNDON, VA, 20170 - 0000, USA",VICTORIA M   BAKER ,Inactive,
11548374,The Renovation Brothers APA LLC,Legal Name,Limited Liability Company,"981 Branch Dr, Herndon, VA, 20170, USA",Mauro  Manchame ,Active,
05965306,The Reserve at Martin's Pointe Homeowners Association,Legal Name,Nonstock Corporation,"397 Herndon Pkwy Ste 100, HERNDON, VA, 20170 - 4893, USA",PAMELA   WARD ,Active,
11089527,THE ROSSER GROUP LLC,Legal Name,Limited Liability Company,"12529 BROWNS FERRY RD, Herndon, VA, 20170, USA",ANDREW W ROSSER ,Inactive,
S5560224,"The Salvetti Law Group, PLLC",Legal Name,Limited Liability Company,"620 HERNDON PARKWAY, SUITE 360, HERNDON, VA, 20170 - 0000, USA",JAMIE L   SALVETTI ,Active,
S8673040,The Savvy Somm LLC,Legal Name,Limited Liability Company,"280 Sunset Park Drive, Herndon, VA, 20170 - 0000, USA",JENNIFER   MONAGO ,Inactive,
S3068576,"The Scarf Shoppe, LLC",Legal Name,Limited Liability Company,"610 HERNDON PARKWAY STE 700, HERNDON, VA, 20170 - 0000, USA",BOBBIE J   MCCARTNEY ,Inactive,
07123300,"THE SCHMIDT GROUP, INC.",Legal Name,Stock Corporation,"751 Park Ave, Herndon, VA, 20170 - 3237, USA",HOLLY LYNNE M   SCHMIDT ,Active,
03238920,THE SECOND MEADOW HALL COMMUNITY ASSOCIATION,Legal Name,Nonstock Corporation,"397 Herndon Pkwy Ste 100, C/O Twc, Herndon, VA, 20170 - 4893, USA",KIM   HENDON ,Active,
S5242195,"The Secret, LLC",Legal Name,Limited Liability Company,"2244 Astoria Cirlce, Apt 205, Herndon, VA, 20170 - 0000, USA",EUZIRA L.   SANTANA ,Inactive,
L0094252,THE SHAW FAMILY LIMITED PARTNERSHIP,Legal Name,Limited Partnership,"1323 STOURHEAD COURT, HERNDON, VA, 22070 - 0000, USA",CARL ROBERT  SHAW JR ,Inactive,
11368630,The Shop tysons Corp.,Legal Name,Stock Corporation,"8150 Leesburg Pike, Vienna, VA, 22182, USA",rebecca g kershaw ,Inactive,
11100409,"The Signing Services, LLC",Legal Name,Limited Liability Company,"626 Grant St Ste A, #A, Herndon, VA, 20170 - 4700, USA",SHENENIA Rockelle WILSON ,Inactive,
S7600648,The Spicy Venue LLC,Legal Name,Limited Liability Company,"205 Van Buren St Ste 120, Herndon, VA, 20170 - 5336, USA",SUJITHA   NANDIGAM ,Active,
S7800503,"The Starting Player Cafe, LLC",Legal Name,Limited Liability Company,"926 Barton Oaks Pl, Hernson, VA, 20170 - 0000, USA",KRISTOFER JOSEPH   JOHNSON ,Inactive,
06307573,The Stewardship Project,Legal Name,Nonstock Corporation,"122 CRESCENT DRIVE, GRAND HAVEN, MI, 49417 - 2496, USA",MARK VAN   PUTTEN ,Inactive,
S6741849,"The Stork Says, LLC",Legal Name,Limited Liability Company,"12004 MEADOWVILLE CT, HERNDON, VA, 20170 - 0000, USA",KATHRYN ELAINE   WEISS ,Inactive,
S8586622,"The Supply Chain, LLC",Legal Name,Limited Liability Company,"2204 Westcourt Ln, 410, Herndon, VA, 20170 - 0000, USA",CAROLYN   SHELL ,Inactive,
07444359,The Surge Community Church,Legal Name,Nonstock Corporation,"PO BOX 231510, CENTREVILLE, VA, 20120 - 7510, USA",DWAINE ALLEN   DARRAH ,Active,
11054612,The Teacher Monster Club LLC,Legal Name,Limited Liability Company,"812 Nash St, Herndon, VA, 20170 - 5129, USA",Latoya  Sheree Wilson ,Inactive,
S6565644,The Tidy Crew LLC,Legal Name,Limited Liability Company,"12858 Fantasia Dr, Herndon, VA, 20170 - 0000, USA",DOUGLAS STEVE   FUNES ,Inactive,
11646490,The Tire Collection LLC,Legal Name,Limited Liability Company,"1450 Winterberry Ct, Herndon, VA, 20170 - 3930, USA",Alexander  Raboin ,Pending Inactive,
04758850,The Townes at Waterford Cluster Association,Legal Name,Nonstock Corporation,"397 Herndon Pkwy Ste 100, Herndon, VA, 20170 - 4893, USA",PAMELA   WARD ,Active,
S7282926,The Transformation Specialist LLC,Legal Name,Limited Liability Company,"2282 Astoria Circle, 304, Herndon, VA, 20170 - 0000, USA",CLIFTON JABAR   BROOKS ,Inactive,
01558394,THE UNITED STATES ARMY WARRANT OFFICERS ASSOCIATION,Legal Name,Nonstock Corporation,"462 Herndon Pkwy Ste 207, Herndon, VA, 20170 - 5235, USA",JOHN R. DU   TEIL ,Active,
05939780,The United States Army Warrant Officers Association Scholarship Foundation,Legal Name,Nonstock Corporation,"462 Herndon Pkwy Ste 207, Herndon, VA, 20170 - 5235, USA",James T White ,Active,
S1398348,"The Vasquez Group Realtors, LLC",Legal Name,Limited Liability Company,"688 SPRING ST, HERNDON, VA, 20170 - 0000, USA",VIRGILIO   VASQUEZ ,Active,
S4785426,"The Village Wellness Center, LLC",Legal Name,Limited Liability Company,"441 Carlisle Dr Ste B200, Herndon, VA, 20170 - 4390, USA",GEORGIANNA M   ACHILLES ,Active,
11559256,"The Wayment Podcast, LLC",Legal Name,Limited Liability Company,"821 Chariot Way, Hopkins, SC, 29061 - 5336, USA",Tyrell  Ford ,Inactive,
07922305,The World For All Foundation,Legal Name,Nonstock Corporation,"459 HERNDON PARKWAY, STE 22, HERNDON, VA, 20170 - 0000, USA",FIRAS   BARZINJI ,Inactive,
S6773313,The Wright Snack LLC,Legal Name,Limited Liability Company,"816 Spring Knoll Dr, Herndon, VA, 20170 - 0000, USA",MARK   WRIGHT ,Active,
08255093,Thee Vanity Studios at Dulles Co.,Legal Name,Stock Corporation,"1110 ELDEN STREET D 304, HERNON, VA, 20170 - 0000, USA",OMAR TIZOL   RODRIGUEZ ,Inactive,
11285465,TheG3nerations,Legal Name,Nonstock Corporation,"12105 Snow Shoe Ct, Herndon, VA, 20170, USA",Abdullah B Jamil ,Inactive,
S1524711,"Therapeutic Rhythms, LLC",Legal Name,Limited Liability Company,"901 MONROE ST, HERNDON, VA, 20170 - 0000, USA",MYRA PARKER   GOODRICH ,Active,
S7353651,THERESA M. PERFETTO AND ASSOCIATES LLC,Legal Name,Limited Liability Company,"13 ELDEN ST, HERNDON, VA, 20170 - 0000, USA",THERESA M   PERFETTO ,Inactive,
11336695,TheUsedFuture LLC,Legal Name,Limited Liability Company,"1001 Grant St, Herndon, VA, 20170, USA",Laura  Justina  Branson ,Active,
08151227,Thevidu Inc.,Legal Name,Stock Corporation,"2040 CAPSTONE CIR, HERNDON, VA, 20170 - 0000, USA",UPUL P   KODITUWAKKU ,Active,
11515242,THIAGO PAINTING LLC,Legal Name,Limited Liability Company,"13343 preuit pl, Herndon, VA, 20170, USA",JHONY  FLORES SILVA Sr.,Active,
11296559,THINK MINDS CONSULTING LLC,Legal Name,Limited Liability Company,"2204 Westcourt Ln Apt 203, Herndon, VA, 20170 - 5826, USA",Sai Anusha  Pallapothu ,Active,
S2793141,"ThinkPlusPlus, LLC",Legal Name,Limited Liability Company,"12958 CENTRE PARK CIR UNIT 125, HERNDON, VA, 20171 - 0000, USA",NICOLAS ALEXANDER   NOWINSKI ,Active,
11587336,ThinkTank Jr. LLC,Legal Name,Limited Liability Company,"1022 Jeff Ryan Dr, Herndon, VA, 20170 - 3624, USA",Upasana  kapadia ,Active,
08449159,THIRD WAY SOLUTIONS INC.,Legal Name,Stock Corporation,"2162 Astoria Cir Apt 403, Herndon, VA, 20170 - 4070, USA",RAVEN   DICKERSON ,Inactive,
11673986,Thomas Accounting Solutions LLC,Legal Name,Limited Liability Company,"585 Grove St, Herndon, VA, 20170 - 4726, USA",Melvyna Rae Thomas ,Active,
S4016392,Thomas Rodriguez Photography LLC,Legal Name,Limited Liability Company,"1100 Cypress Tree Place, Herndon, VA, 20170 - 0000, USA",THOMAS   RODRIGUEZ ,Inactive,
11672698,THOMAS SISTERS LLC,Legal Name,Limited Liability Company,"706 Huntsman Pl, Herndon, VA, 20170 - 3160, USA",SHIRLEY  THOMAS ,Active,
S3199660,"THORNBURG DEVELOPMENT SIX-O-SIX, LLC",Legal Name,Limited Liability Company,"503 Carlisle Dr Ste 225D, Herndon, VA, 20170 - 4883, USA",G WILLIAM  SAUNDERS III ,Inactive,
S3396324,"THORNBURG ROUTE ONE, LLC",Legal Name,Limited Liability Company,"503 Carlisle Dr, 225D, Herndon, VA, 20170 - 4883, USA",G WILLIAM  SAUNDERS III ,Inactive,
11785389,THOUGHTFUL PRO INC.,Legal Name,Stock Corporation,"417 MADISON ST, Herndon, VA, 20170, USA",BHAVYA  BUTANEY ,Active,
S7323506,Thousand Suns LLC,Legal Name,Limited Liability Company,"1712 Firewood Court, Herndon, VA, 20170 - 0000, USA",GURUGANESHA SINGH   KHALSA ,Active,
11632832,"THREADS BEAUTY SALON, LLC",Legal Name,Limited Liability Company,"13035 Worldgate Dr, Herndon, VA, 20170, USA",Baljeet  Kaur ,Active,
S8184592,Three Columns llc,Legal Name,Limited Liability Company,"1108 burwick drive, herndon, VA, 20170 - 0000, USA",MICHAEL THOMAS   HARGADON ,Inactive,
11045278,Three Guys LLC ,Legal Name,Limited Liability Company,"555 Grove St Ste 102, Herndon, VA, 20170 - 4728, USA",Imtiaz  Hossain ,Inactive,
11804311,ThreesUp LLC,Legal Name,Limited Liability Company,"541 Van Buren St, Herndon, VA, 20170, USA",Philip  Magrogan ,Active,
08455123,ThreeTsystem corporation,Legal Name,Stock Corporation,"555 Grove St Ste 208, Herndon, VA, 20170 - 4728, USA",MAHJOOBA NAIM   BIANCHI ,Inactive,
11514694,"Thrive On Balance, LLC",Legal Name,Limited Liability Company,"2143 Maleady Dr, Herndon, VA, 20170, USA",Irena  Polyakova ,Pending Inactive,
S8446157,THRIVE PROPERTIES LLC,Legal Name,Limited Liability Company,"2493 GOLDEN HARVEST COURT, HERNDON, VA, 20170 - 0000, USA",SESHARAMALAKSHMI   BIKKANI ,Inactive,
11811305,THROAT HOLDINGS LLC,Legal Name,Limited Liability Company,"1405 Dulles Pl, Herndon, VA, 20170 - 3677, USA",Sarosh  Hussain ,Active,
11811131,Thryvis LLC,Legal Name,Limited Liability Company,"200 Herndon Station SQ, Herndon, VA, 20170, USA",Viral  Sodha ,Active,
S8680763,THUNDER ELECTRIC LLC,Legal Name,Limited Liability Company,"1813 Winston Dr, Hagerstown, MD, 21740 - 6783, USA",RICARDO GUEVARA   MONTENEGRO ,Active,
11466986,Thunder Road Business Consulting LLC,Legal Name,Limited Liability Company,"690 Center St Ste 201, Herndon, VA, 20170 - 5019, USA",Boaz  Kalfon ,Inactive,
S6047759,tico services llc,Legal Name,Limited Liability Company,"2008 capstone cir, herndon, VA, 20170 - 0000, USA",OLMAN Y SANCHEZ   GUZMAN ,Inactive,
07775299,TIENDA LA VIRTUD INC.,Legal Name,Stock Corporation,"727 ELDEN STREET, C, HERNDON, VA, 20170 - 0000, USA",MARIXA E.   DIAZ ,Inactive,
11435079,TIENDA VARIEDADES LA PROMESA LLC,Legal Name,Limited Liability Company,"22510 S Sterling Blvd, Sterling, VA, 20164, USA",Delma   Guzman Cabrera ,Active,
08398539,Tiered Integration Inc.,Legal Name,Stock Corporation,"8601 Cathedral Forest Dr, Fairfax Station, VA, 22039 - 2750, USA",CALVIN  DOMENICO III ,Inactive,
11364189,TIFFANY FENCE LLC,Legal Name,Limited Liability Company,"973 BRANCH DR, Herndon, VA, 20170, USA",JORGE A PANIAGUA ,Inactive,
S5768637,Tiffin Rooms LLC,Legal Name,Limited Liability Company,"13059 WORLDGATE DR, HERNDON, VA, 20170 - 0000, USA",MURALIDHAR   KOLAPALLI ,Inactive,
S5472107,Tiger Group Properties LLC,Legal Name,Limited Liability Company,"1037 sterling road, suite 201, herndon, VA, 20170 - 0000, USA",GEORGE MIDDLE   FABRE ,Inactive,
11604925,TIGER TILE RENOVATIONS LLC ,Legal Name,Limited Liability Company,"2272 Astoria Cir, Herndon, VA, 20170 - 6104, USA",JEFRRY   SANDOVAL ACOSTA  ,Active,
S7392451,"Tiger Travel, LLC",Legal Name,Limited Liability Company,"537 Merlins Ln., Herndon, VA, 20170 - 0000, USA",SHOUMIK   MAITRA ,Inactive,
S3572890,Time Traveler LLC,Legal Name,Limited Liability Company,"12521 RIDGEGATE DR, HERNDON, VA, 20170 - 0000, USA",THOMAS A   KUEHHAS ,Inactive,
S6288882,"Timesha Carroll Holdings, LLC",Legal Name,Limited Liability Company,"205 Meeting House Station Sq, #404, Herndon, VA, 20170 - 0000, USA",TIMESHA   CARROLL ,Inactive,
