Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11057976,Therapy Owls LLC,Legal Name,Limited Liability Company,"113 Bulifants Blvd Ste C, Williamsburg, VA, 23188 - 5719, USA",Kathryn Goss Atanasov ,Active,
S4425718,Think Dynasty LLC,Legal Name,Limited Liability Company,"3907 Grove Gate Lane Apt A, Williamsburg, VA, 23188 - 0000, USA",WILLIAM ERNEST  SCHMIERER III ,Inactive,
11639239,Think Forward LLC,Legal Name,Limited Liability Company,"5536 Westmoreland Dr, Williamsburg, VA, 23188, USA","LegalCorp Solutions, Inc.",Pending Inactive,
11340566,"This & That little farm, LLC",Legal Name,Limited Liability Company,"3486 News Rd, Williamsburg, VA, 23188 - 7703, USA",Louis  Booysen ,Active,
11064955,This Girl Persisted LLC,Legal Name,Limited Liability Company,"3814 War Hill Grn, Williamsburg, VA, 23188 - 7566, USA","United States Corporation Agents, Inc.",Inactive,
11394122,THLL Cafe LLC,Legal Name,Limited Liability Company,"103 Astrid Ct, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Active,
11795360,Thomas & McLaughlin LLC,Legal Name,Limited Liability Company,"5119 E Grace Ct, Williamsburg, VA, 23188 - 8112, USA",Andre J McLaughlin ,Active,
11194389,Thomas and Bain Enterprise LLC,Legal Name,Limited Liability Company,"156 Killarney, Williamsburg, VA, 23188, USA",Ivan C Thomas ,Inactive,
S8320246,"THOMAS CARE GROUP, LLC",Legal Name,Limited Liability Company,"3917 Penzance Place, Williamsburg, VA, 23188 - 6626, USA",BRENDELLA K.   THOMAS ,Active,
11101437,Thomas Cooper Tile LLC,Legal Name,Limited Liability Company,"3908 Grove Gate Ln Apt A, Williamsburg, VA, 23188, USA",Thomas Lee Cooper ,Inactive,
11433122,Thomas Custom Painting LLC,Legal Name,Limited Liability Company,"147 Jesters Ln, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
11730675,Thompson Premier Properties LLC,Legal Name,Limited Liability Company,"228 Thompson Ln, Williamsburg, VA, 23188 - 1373, USA",Jeffrey  Anderson ,Active,
S6734935,"Thompson Residential Consulting, LLC",Legal Name,Limited Liability Company,"4305 Fenton Mill Road, Williamsburg, VA, 23188 - 0000, USA",STANLEY   THOMPSON ,Inactive,
S7270376,Thoughtful Dogs LLC,Legal Name,Limited Liability Company,"117 wilderness lane, Williamsburg, VA, 23188 - 0000, USA",ADAM TAYLOR   CLAAR ,Inactive,
06816045,"Thoughts For Growth, Incorporated",Legal Name,Stock Corporation,"5318 TOWER HILL, WILLIAMSBURG, VA, 23188 - 6362, USA",CANDICE S   JENKINS ,Inactive,
S6754958,Three Amigos Tile LLC,Legal Name,Limited Liability Company,"4002 Governors Square #6, Williamsburg, VA, 23188 - 0000, USA",Registered Agents Inc.,Inactive,
11720330,Three best friends consulting LLC,Legal Name,Limited Liability Company,"3972 Guildford Ln, Williamsburg, VA, 23188 - 6629, USA",ZENBUSINESS INC.,Active,
S2931956,Three Friends Plus LLC,Legal Name,Limited Liability Company,"6647 REXFORD LN, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN E   LIGON ,Inactive,
11112744,Three River Construction LLC,Legal Name,Limited Liability Company,"109 Lauren Ct, Williamsburg, VA, 23188 - 2662, USA",Rocket Lawyer Corporate Services LLC,Inactive,
S5572161,Three Rivers Gun Dog Beagles LLC,Legal Name,Limited Liability Company,"106 POWHATAN DR, WILLIAMSBURG, VA, 23188 - 0000, USA",JAMES A  RICHESON JR ,Inactive,
S8632244,"Three Six Nine Group, LLC",Legal Name,Limited Liability Company,"3984 Driftwood Way, Williamsburg, VA, 23188 - 0000, USA",AMY SHARP   WILLIAMS ,Active,
11435443,Three Texans Holdings LLC,Legal Name,Limited Liability Company,"195 Nottinghamshire, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
07632359,Three Wise Media Inc.,Legal Name,Stock Corporation,"139 BLACKHEATH, WILLIAMSBURG, VA, 23188 - 0000, USA",OLYVIA   SALYER ,Inactive,
11301410,Thrive RLJ LLC,Legal Name,Limited Liability Company,"8105 Fairmont Dr, Williamsburg, VA, 23188 - 7076, USA",Repaunzel   Jackson ,Active,
S4636926,Through Painted Eyes Photography LLC,Legal Name,Limited Liability Company,"4704 Revolutionary Way, Williamsburg, VA, 23188 - 0000, USA",RACHEL MARIE   BARNES ,Inactive,
11240213,"Through the Valley, LLC",Legal Name,Limited Liability Company,"134 Indigo Dam Rd, Williamsburg, VA, 23188 - 2506, USA",Lynette  Carpenter ,Inactive,
11712158,THRU THE LOOKING GLASS LLC,Legal Name,Limited Liability Company,"3869 CROMWELL LN, Williamsburg, VA, 23188, USA",JILLIAN  ZINGALE ,Active,
S3924612,"THT Financial, LLC",Legal Name,Limited Liability Company,"4016 Ambassador Cr., Williamsburg, VA, 23188 - 0000, USA","United States Corporation Agents, Inc.",Inactive,
S5634987,THWT LLC,Legal Name,Limited Liability Company,"212 Reflection Drive, Williamsburg, VA, 23188 - 0000, USA",CAROLE   WAGNER ,Inactive,
08437543,TIAN CHENG RESTAURANT INC.,Legal Name,Stock Corporation,"5223 Monticello Ave Ste E, Williamsburg, VA, 23188 - 8236, USA",MING   YANG ,Inactive,
11077600,TIARAS STYLES LLC,Legal Name,Limited Liability Company,"136 Dehaven Ct Apt D, Williamsburg, VA, 23188 - 1686, USA",LEGALINC CORPORATE SERVICES INC.,Inactive,
S8633861,Tichada Brand LLC,Legal Name,Limited Liability Company,"3205 wadebridge, Williamsburg, VA, 23188 - 0000, USA",CHALIDA   AUPOOL ,Inactive,
08326357,Tiddles Ltd.,Legal Name,Stock Corporation,"8378 YORK RIVER PARK RD, WILLIAMSBURG, VA, 23188 - 0000, USA",DEBRA   SINK ,Inactive,
11310144,Tide Properties LLC,Legal Name,Limited Liability Company,"121 Waterton, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
11436459,"Tidewater Data Sciences, LLC",Legal Name,Limited Liability Company,"105 Dunes, Williamsburg, VA, 23188, USA",Stephen A Schroffel ,Active,
S2007369,Tidewater Executive LLC,Legal Name,Limited Liability Company,"4331 AUDLEY GREEN TERR, WILLIAMSBURG, VA, 23188 - 0000, USA",Business Filings Incorporated,Inactive,
11295558,Tidewater Gutter Solutions LLC,Legal Name,Limited Liability Company,"437 Airport Rd, Williamsburg, VA, 23188 - 2102, USA",Kyle  Douglas  McAllister ,Inactive,
S8348551,"Tidewater Home Prep, LLC",Legal Name,Limited Liability Company,"205 Plains View Rd, Williamsburg, VA, 23188 - 0000, USA",SETH   JENKINS ,Inactive,
11426367,Tidewater Mercantile LLC,Legal Name,Limited Liability Company,"2707 Glen Nevis Trce, Williamsburg, VA, 23188 - 1841, USA",Nichole Marie Furey ,Inactive,
S1340688,Tidewater Property Management LLC,Legal Name,Limited Liability Company,"114 STONE BRIDGE, WILLIAMSBURG, VA, 23188 - 0000, USA",C W  MCMULLIN JR ,Inactive,
11762380,Tidewater Surf LLC,Legal Name,Limited Liability Company,"4500 The Foxes, Williamsburg, VA, 23188, USA",Layla  Dramby ,Active,
11464370,"Tidewater Tax Professionals, PLLC",Legal Name,Limited Liability Company,"102 Sheffield Rd, Williamsburg, VA, 23188 - 1547, USA",Daniel  Lavinder ,Active,
11103835,Tidewater Virginia Historical Society,Legal Name,Nonstock Corporation,"6415 ZACHARIAH DR, WILLIAMSBURG, VA, 23188 - 2928, USA",Sharon  Short ,Active,
11583425,"Tidy Up with Me, LLC",Designated Name,Limited Liability Company,"9016 Marmont Ln, Williamsburg, VA, 23188, USA",Heather Renee Van Wynen ,Inactive,
J0038522,Tienda la Hispana,Legal Name,General Partnership,"5540 B OLDE TOWNE, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
11815240,"Tier 1 PCS, Inc.",Legal Name,Stock Corporation,"5208 Monticello Ave, Williamsburg, VA, 23188 - 8241, USA",John  H.  Click  Jr.,Active,
11714669,"TIGEOVE GLOBAL, LLC",Legal Name,Limited Liability Company,"4482 Eaglebrook Dr, Williamsburg, VA, 23188 - 8038, USA",Brian K Ashlock ,Active,
11324049,"Tiger Gaming International, LLC",Legal Name,Limited Liability Company,"160 Thompson Ln, Williamsburg, VA, 23188, USA",Vincent Bernard Kelly ,Active,
S4807519,TIGERPAW LLC,Legal Name,Limited Liability Company,"4680 MONTICELLO AVE SUITE 18-I, PMB 130, WILLIAMSBURG, VA, 23188 - 0000, USA",MARK A   GREGORY ,Inactive,
11592308,Tight Ship Detailing LLC,Legal Name,Limited Liability Company,"111 Telemark Dr, Williamsburg, VA, 23188, USA",Torrance  Kernan ,Inactive,
S7585344,"Tijuana Gholson, LLC",Legal Name,Limited Liability Company,"5252 Olde Towne Rd, Suite A, Williamsburg, VA, 23188 - 0000, USA",TIJUANA   GHOLSON ,Active,
07908858,tikona corporation,Legal Name,Stock Corporation,"128 OLD CHURCH ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",OTTO   LINDAO ,Inactive,
11450350,"Tilly Doop, LLC",Legal Name,Limited Liability Company,"3064 Torrington Trl, Williamsburg, VA, 23188 - 2004, USA",Kevin  Lembke ,Inactive,
S4451466,"Tiltawhirl Imagery, L.L.C.",Legal Name,Limited Liability Company,"4337 CASEY BLVD, WILLIAMSBURG, VA, 23188 - 0000, USA",RACHEL   ROBERTS ,Inactive,
S3192541,Tim Andrews Investment Properties LLC,Legal Name,Limited Liability Company,"100 MAYFAIR LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
S4429413,Tim Brujon LLC,Legal Name,Limited Liability Company,"5360 DISCOVERY PARK BLVD., SUITE 201, WILLIAMSBURG, VA, 23188 - 0000, USA",JON   LIEBLER ,Inactive,
11785915,Timber Worx LLC,Legal Name,Limited Liability Company,"4516 Timber Ln, Williamsburg, VA, 23188 - 1132, USA",Christopher W  Polantz ,Active,
S4025419,TIME OUT-TAKE OUT LLC,Legal Name,Limited Liability Company,"206 Mildred Dr., williamsburg, VA, 23188 - 0000, USA",LEVI   WALLACE ,Inactive,
S6225652,"Time Passages Mobile DJ Service, LLC",Legal Name,Limited Liability Company,"3785 Mulberry Ln, Williamsburg, VA, 23188 - 0000, USA",JAY KEVIN   DAUM ,Active,
S7972591,"Time To Shine Coaching, LLC",Legal Name,Limited Liability Company,"108 Butler, Williamsburg, VA, 23188 - 0000, USA",TRACY M   LUCK ,Inactive,
04997250,"TIMESHARE RESALE WILLIAMSBURG, INC.",Legal Name,Stock Corporation,"136 RUTH LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",DEBBIE   ROBIE ,Inactive,
S0461121,"TIMOTHY K. JOHNSTON, DDS & ASSOCIATES, P.L.L.C.",Legal Name,Limited Liability Company,"7450 RICHMOND RD, WILLIAMSBURG, VA, 23188 - 0000, USA",GREGORY R   DAVIS ,Active,
11120774,"Tin Can Living, LLC",Legal Name,Limited Liability Company,"800 E Rochambeau Dr # 168 Ste F, Williamsburg, VA, 23188 - 9006, USA",Cortney  Edwards ,Inactive,
S7978739,TIN Investments LLC,Legal Name,Limited Liability Company,"173 Barlow Rd, Williamsburg, VA, 23188 - 2227, USA",SHAY W   LELEGREN ,Active,
S6413274,Tin Tub LLC,Legal Name,Limited Liability Company,"99 Sand Hill Road, Williamsburg, VA, 23188 - 0000, USA",CALVIN   FERGUSON ,Inactive,
11575988,TIN TUB LLC,Legal Name,Limited Liability Company,"99 Sand Hill Rd, Williamsburg, VA, 23188 - 6622, USA",calvin lee ferguson ,Inactive,
11238773,"Tina Ramirez for Congress, Inc.",Legal Name,Nonstock Corporation,"3300 Acorn St Ste 319, Williamsburg, VA, 23188 - 1012, USA",Christopher Montgomery Woodfin ,Inactive,
07978273,TinkStone Company,Legal Name,Stock Corporation,"140 JOHN POTT DRIVE, WILLIAMSBURG, VA, 23188 - 0000, USA",CRISTA ELISE   BERGMANN ,Inactive,
11094088,Tinky's Turbans LLC,Legal Name,Limited Liability Company,"8104 Fairmont Dr, Williamsburg, VA, 23188 - 7076, USA",Faith  Hassell ,Inactive,
S7633722,Tinsmith Museum of America LLC,Legal Name,Limited Liability Company,"173 Barlow Rd, Williamsburg, VA, 23188 - 2227, USA",SHAY W   LELEGREN ,Active,
11474726,TINTWORKS LLC,Legal Name,Limited Liability Company,"111 Stone Brg, Williamsburg, VA, 23188 - 7446, USA",ZENBUSINESS INC.,Inactive,
11427962,"Tirona Capital, LLC",Legal Name,Limited Liability Company,"120 Westchester, Williamsburg, VA, 23188, USA","Registered Agent Solutions, Inc.",Active,
11454380,Titan Graphics LLC,Legal Name,Limited Liability Company,"8412 Camellia Ct, Williamsburg, VA, 23188 - 6642, USA",ZENBUSINESS INC.,Inactive,
S1775552,"Titan Worx, LLC",Legal Name,Limited Liability Company,"4032 PENZANCE PL, WILLIAMSBURG, VA, 23188 - 0000, USA",EDGAR   TORRES ,Active,
S5477692,TJ Sewer LLC,Legal Name,Limited Liability Company,"4903 Whitby Mews, Williamsburg, VA, 23188 - 0000, USA",TABITHA JOY   SEWER ,Inactive,
S6473179,"TJH Books, LLC",Legal Name,Limited Liability Company,"3219 PRISTINE VIEW, WILLIAMSBURG, VA, 23188 - 0000, USA",TIMOTHY J   HOLLAND ,Active,
S6157020,TJH Painting LLC,Legal Name,Limited Liability Company,"147 Nina Lane, Williamsburg, VA, 23188 - 0000, USA",TIMOTHY JOEL   HUNTER ,Inactive,
11411275,TJJT Virginia LLC,Legal Name,Limited Liability Company,"4804 Courthouse St Ste 3B, Williamsburg, VA, 23188 - 2682, USA",Jonathan  Powell ,Active,
S3187350,"TJO Water Works, LLC",Legal Name,Limited Liability Company,"5300 SLOANE SQ, WILLIAMSBURG, VA, 23188 - 0000, USA",THOMAS J   OLDS ,Inactive,
S7822978,TK Inspirations LLC,Legal Name,Limited Liability Company,"2004 Carriage House Way, Williamsburg, VA, 23188 - 0000, USA",TONYA   KINLOW ,Inactive,
S7119904,TKE Services LLC,Legal Name,Limited Liability Company,"4119 Windmill Rd, Williamsburg, VA, 23188 - 0000, USA",KATHRYN E.   THIEL ,Active,
11302964,TKES CORPORATION,Legal Name,Stock Corporation,"4849 Milden Rd, Williamsburg, VA, 23188 - 2529, USA",KENNETH K STOKLEY ,Inactive,
11449326,"TKL Holdings, LLC",Legal Name,Limited Liability Company,"2208 Glynn Springs Dr, Williamsburg, VA, 23188, USA",Tyesha  Ramsay ,Inactive,
S7760533,"TKManesthesia, LLC",Legal Name,Limited Liability Company,"5320 Arbor Pl, Williamsburg, VA, 23188 - 0000, USA",KATHERINE VERONICA   DEAN ,Active,
S7812177,TKS Clinical Consulting LLC,Legal Name,Limited Liability Company,"3441 Frances Berkeley, Williamsburg, VA, 23188 - 0000, USA",   ,Inactive,
S8094254,"TLC Business Services, LLC",Legal Name,Limited Liability Company,"1203 Braemar Creek, Williamsburg, VA, 23188 - 0000, USA",TERRI L   DRAKE ,Inactive,
S4231405,"TLC Capital Holding, LLC",Legal Name,Limited Liability Company,"4290 New Town Avenue, Williamsburg, VA, 23188 - 0000, USA","E. D.  DAVID, ESQ. ",Inactive,
F1423872,"TLC CAPITAL, INC.",Legal Name,Stock Corporation,"4290 NEW TOWN AVENUE, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
S4266815,"TLC Capital, LLC",Legal Name,Limited Liability Company,"4290 NEW TOWN AVENUE, WILLIAMSBURG, VA, 23188 - 0000, USA",E D   DAVID ,Active,
S4716462,"TLC Vermont, LLC",Legal Name,Limited Liability Company,"4290 New Town Avenue, Williamsburg, VA, 23188 - 0000, USA",E. D.   DAVID ,Active,
S1963737,TM Investment Partners LLC,Legal Name,Limited Liability Company,"109 ADDINGTONS, WILLIAMSBURG, VA, 23188 - 0000, USA",ANTHONY J   TRAVER ,Inactive,
S5056652,"TNP MANAGING VENTURES, L.L.C.",Legal Name,Limited Liability Company,"121 FORMBY, WILLIAMSBURG, VA, 23188 - 0000, USA",STEPHANIE A   MONTGOMERY ,Inactive,
05742150,"To Cook Again Foundation, Inc.",Legal Name,Nonstock Corporation,"101 Deerwood Dr, Williamsburg, VA, 23188 - 7502, USA",ROBERT L.   BAYTON ,Pending Inactive,
11771476,To The Rescue Repairs LLC,Legal Name,Limited Liability Company,"133 Raintree Way, Williamsburg, VA, 23188, USA",Scott Alan Carpenter ,Active,
08031619,"TOANO AUTO CLINIC, INC.",Legal Name,Stock Corporation,"4166 Longhill Rd, Williamsburg, VA, 23188 - 6304, USA",CHARLES B  WALKER II ,Pending Inactive,
04739090,"TOANO DESIGN, INC.",Legal Name,Stock Corporation,"PO BOX 5745, WILLIAMSBURG, VA, 23188 - 0000, USA",JEFFREY L   BARRA ,Inactive,
11697378,Toano Investment Properties LLC,Legal Name,Limited Liability Company,"138 Great Gln, Williamsburg, VA, 23188 - 9169, USA",Neil  Suffa ,Active,
S1630096,"TOANO OFFICE GROUP, L.L.C.",Legal Name,Limited Liability Company,"4212 NEWTOWN AVE, WILLIAMSBURG, VA, 23188 - 0000, USA",ANDREW M   FRANCK ,Inactive,
04113411,"TOANO TRACE HOMEOWNERS ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"4071 Ironbound Rd Ste 200, Williamsburg, VA, 23188 - 2894, USA","BROOKS REAL ESTATE, INC.",Active,
11752658,Toano Trimmers LLC,Legal Name,Limited Liability Company,"243 Nina Ln, Williamsburg, VA, 23188 - 1045, USA",Nathaniel Jon Garcia ,Active,
11110794,"Toas-Tite, LLC",Legal Name,Limited Liability Company,"3500 Hunters Ridge, WILLIAMSBURG, VA, 23188, USA",Aaron  Feigenbaum  ,Active,
11116317,TOBIAN GROUP LLC,Legal Name,Limited Liability Company,"152 Tewning Rd Ste A, Williamsburg, VA, 23188 - 2640, USA",Joshua  Wynn ,Active,
11315899,"Tobor Systems, LLC",Legal Name,Limited Liability Company,"120 Killarney, Williamsburg, VA, 23188, USA",Kenneth A Mentch ,Active,
S0501199,"Today's Dentist, L.L.C.",Legal Name,Limited Liability Company,"3402 ACORN ST STE 103, WILLIAMSBURG, VA, 23188 - 0000, USA",GREGORY R   DAVIS ,Active,
11545140,TOKER LLC,Legal Name,Limited Liability Company,"5351 Richmond Rd, Williamsburg, VA, 23188, USA",Nuri  Toker ,Inactive,
S4003457,TOKYO EXPRESS LLC,Legal Name,Limited Liability Company,"6610 MOORETOWN RD, STE #C, WILLIAMSBURG, VA, 23188 - 0000, USA",XUE   DONG ,Active,
S4680684,Tolbert Interiors LLC,Legal Name,Limited Liability Company,"8231 Natures Way, Williamsburg, VA, 23188 - 0000, USA",RICHARD LYLE   TOLBERT ,Inactive,
11398038,Tom Archibald Consulting LLC,Legal Name,Limited Liability Company,"4319 Creek side loop, Williamsburg, VA, 23188, USA",Thomas  Archibald ,Active,
S2059469,Tom Carlson Consulting LLC,Legal Name,Limited Liability Company,"4707 LONGHILL RD, WILLIAMSBURG, VA, 23188 - 0000, USA",THOMAS   CARLSON ,Inactive,
11454486,Tom Zuk IRA LLC,Legal Name,Limited Liability Company,"120 Inverness, Williamsburg, VA, 23188, USA",William T Zuk ,Active,
S3143569,"TOMA Marketing, LLC",Legal Name,Limited Liability Company,"4808 COURTHOUSE ST STE 201, WILLIAMSBURG, VA, 23188 - 0000, USA","NATIONAL REGISTERED AGENTS, INC.",Inactive,
03830825,"TOMAHUND CREEK, LTD.",Legal Name,Stock Corporation,"103 ASCOT, WILLIAMSBURG, VA, 23188 - 0000, USA",J. STEPHEN   ROBERTS ,Active,
S6923421,Tommy Hayes Photography LLC,Legal Name,Limited Liability Company,"3901 GUILDFORD LANE, Williamsburg, VA, 23188 - 0000, USA",TOMMY   HAYES ,Inactive,
03302221,"TOMMY LOUKE, INC.",Legal Name,Stock Corporation,"5520 FOUNDATION, WILLIAMSBURG, VA, 23188 - 0000, USA",STEPHANIE A   MONTGOMERY ,Active,
S3504018,TOMO LLC,Legal Name,Limited Liability Company,"108 HERMITAGE RD, WILLIAMSBURG, VA, 23188 - 0000, USA",ADAM   ROBERTS ,Active,
11155135,Tony Short & Associates LLC,Legal Name,Limited Liability Company,"405 Bulifants Blvd Apt 202, Williamsburg, VA, 23188 - 5769, USA",Anthony T Short ,Inactive,
S4385128,"Tony's All American Grill, LLC",Legal Name,Limited Liability Company,"5203 Center Street, Williamsburg, VA, 23188 - 0000, USA",ANSELMO   BERADI ,Inactive,
S2654368,"TONYBURG, LLC",Legal Name,Limited Liability Company,"6618-D MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 0000, USA",BRUCE H   GOULD ,Inactive,
11483411,"TOP DRY CLEANER, LLC",Legal Name,Limited Liability Company,"7434 Richmond Rd, Williamsburg, VA, 23188, USA",phutthiwat  wongwian ,Inactive,
S5916640,"Top Gear Transport, LLC",Legal Name,Limited Liability Company,"209 Loch Haven Dr, Williamsburg, VA, 23188, USA",Sergey  Petrov ,Active,
S3070382,"TOP NOTCH CLEANING SOLUTIONS, LLC",Legal Name,Limited Liability Company,"103 MAGAZINE RD, WILLIAMSBURG, VA, 23188 - 0000, USA",ERIC R   JOHNSON ,Inactive,
11553845,Top Tier Construction & Remodeling llc,Legal Name,Limited Liability Company,"4904 Grand Strand Dr Apt 101, Williamsburg, VA, 23188 - 2719, USA",Antonio  Harold ,Active,
08306748,TOP'S CHINA ZHENG INC.,Legal Name,Stock Corporation,"6380 Richmond Rd Ste E, Williamsburg, VA, 23188 - 1797, USA",XIU YUN   LIN ,Active,
07917263,"TOP-NOTCH TREE SERVICE, INC.",Legal Name,Stock Corporation,"4680 FENTON MILL RD., WILLIAMSBURG, VA, 23188 - 0000, USA",J STEPHEN  ROBERTS SR ,Active,
11197334,Topic of Discussion LLC,Legal Name,Limited Liability Company,"4920 Grand Strand Dr Apt 303, Williamsburg, VA, 23188, USA",Andrew  Kinard ,Inactive,
11534823,Topping's Financial Services LLC,Legal Name,Limited Liability Company,"302 Bulifants Blvd Ste 201B, Williamsburg, VA, 23188 - 5738, USA",Trevor Mcneil Topping ,Active,
07286347,TOPS CHINA WAH INC.,Legal Name,Stock Corporation,"6380 RICHMOND RD STE E, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN   YAM ,Inactive,
11713844,"TOR Companies, LLC ",Legal Name,Limited Liability Company,"5140 Main St, Studio 8, Williamsburg, VA, 23188, USA",Taylor  Robinson ,Active,
11195427,"Torch Holdings, LLC",Legal Name,Limited Liability Company,"4801 Courthouse St Ste 300, Williamsburg, VA, 23188 - 2678, USA",Paul W. Gerhardt ,Active,
S8397145,Torres Concrete LLC,Legal Name,Limited Liability Company,"112 Indigo Ter, Williamsburg, VA, 23188 - 0000, USA",ANA C CORREA   FERNANDEZ ,Active,
11824545,"TOSH EGGROLLS & MORE, LLC",Legal Name,Limited Liability Company,"4913 Grand Strand Dr Apt 201, Williamsburg, VA, 23188 - 2735, USA",Tosha M Woods ,Active,
S7532783,"Total Clean Softwash, LLC",Legal Name,Limited Liability Company,"3715 Bridgewater Drive, Williamsburg, VA, 23188 - 0000, USA",SPENCER M   BAXTER ,Inactive,
07198112,"Total Concrete and Masonry, Inc.",Legal Name,Stock Corporation,"3302 CRAGGY OAK COURT, #102, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
S2860023,"TOTAL EXTERIOR CLEANING, LLC",Legal Name,Limited Liability Company,"4936 WESTMORELAND DR, WILLIAMSBURG, VA, 23188 - 0000, USA",TRACY MCMURTRIE LUCK &   ASSOCIATES ,Inactive,
07019466,"TOTAL LANDSCAPES, INC.",Legal Name,Stock Corporation,"4 CROAKER CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",JILL C   FRANTZ ,Inactive,
S0761124,"Total Landscapes, L.L.C.",Legal Name,Limited Liability Company,"195 STRAWBERRY PLAINS RD SUITE A, WILLIAMSBURG, VA, 23188 - 0000, USA",STEPHANIE A   MONTGOMERY ,Inactive,
S2817320,Total Performance LLC,Legal Name,Limited Liability Company,"204 SKIMINO LANDING DR, WILLIAMSBURG, VA, 23188 - 0000, USA",JULIET   RACOOSIN ,Inactive,
S5983178,Total Return Investment Consulting LLC,Legal Name,Limited Liability Company,"237 Jones Mill Road, Williamsburg, VA, 23188 - 0000, USA",WILLIAM GEORGE   TOMEK ,Inactive,
11123509,"Touch of Excellence Event planning, LLC",Legal Name,Limited Liability Company,"800 E Rochambeau Dr # 158 Ste F, Williamsburg, VA, 23188 - 9006, USA",Andrea  Wilson ,Inactive,
11609142,Touch Of Glamour LLC,Legal Name,Limited Liability Company,"116 Sandy Point Rdg, Williamsburg, VA, 23188 - 8005, USA",Suratchanee C Klas ,Active,
11532318,Touched by E Coles Aesthetics LLC,Legal Name,Limited Liability Company,"3206 Ironbound Rd Ste A, Williamsburg, VA, 23188 - 2452, USA",Ebony Monique Coles ,Inactive,
11236676,Touched By Reign LLC,Legal Name,Limited Liability Company,"6532 continental st, Williamsburg, VA, 23188, USA",tammy  williams ,Inactive,
07014566,"TOWNE & COUNTRY LIMOUSINE, INC.",Legal Name,Stock Corporation,"5298 RIVERVIELO ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",DONALD R  MOORE JR ,Inactive,
11399367,TPS Compounding and Long Term Care Pharmacy LLC,Legal Name,Limited Liability Company,"4097 Ironbound Rd Ste B, Williamsburg, VA, 23188 - 2676, USA",Henry K Ranger ,Active,
03715554,"TPS, Inc.",Legal Name,Stock Corporation,"2961 JOLLY POND RD, WILLIAMSBURG, VA, 23188 - 0000, USA",TIMOTHY P   SCHMIDT ,Active,
S5526480,"TQM Enterprises, LLC",Legal Name,Limited Liability Company,"800 E Rochambeau Dr Ste F328, Williamsburg, VA, 23188 - 9006, USA",CHARLES   HODGES ,Active,
S5443637,Trace Your Roots LLC,Legal Name,Limited Liability Company,"6056 JOHN JACKSON DR, WILLIAMSBURG, VA, 23188 - 0000, USA",KRISTIE DAWN   SHORE ,Pending Inactive,
S7164827,Traci Ayers Yoga LLC,Legal Name,Limited Liability Company,"204 Kilton Forest, Williamsburg, VA, 23188 - 0000, USA",TRACI CAMILLE   AYERS ,Inactive,
11437057,"Traci Enterprises, LLC",Legal Name,Limited Liability Company,"212 Old Carriage Way, Williamsburg, VA, 23188, USA",David A Potzner ,Active,
11679084,"Traciel, LLC",Legal Name,Limited Liability Company,"3301 Carlton House Cres, Williamsburg, VA, 23188 - 1470, USA",Tracy  Christian ,Active,
S7026174,"Trade Media Marketing, LLC",Legal Name,Limited Liability Company,"156 Strawberry Plains Rd, Suite C-1, Williamsburg, VA, 23188 - 0000, USA","The Law Office of Brian J. Smalls, P.C.",Inactive,
S5642329,"TradeWins Print Resource Group, LLC",Legal Name,Limited Liability Company,"4309 Pond St, Williamsburg, VA, 23188 - 7291, USA",MeyerGoergen PC,Active,
S5835634,"TraditionsRE, LLC",Legal Name,Limited Liability Company,"4071 Ironbound Rd, Williamsburg, VA, 23188 - 0000, USA",JOHN C   WILSON ,Active,
S6502936,"Trailview, LLC",Legal Name,Limited Liability Company,"4920 Trailview, Williamsburg, VA, 23188 - 0000, USA",KATHLEEN   GENTHER ,Active,
S7368261,Tranquility Counseling and Wellness LLC,Legal Name,Limited Liability Company,"502 Strawberry Plains Rd Ste C1, Williamsburg, VA, 23188 - 3442, USA",TAMARA   HALE ,Active,
11195763,Tranquility Residential LLC,Legal Name,Limited Liability Company,"5806 Mooretown Rd, Williamsburg, VA, 23188 - 1712, USA",Peter V. Henderson ,Active,
S8333785,Tranquility Salt Spa At Norge LLC,Legal Name,Limited Liability Company,"7521 E Richmond Road, Williamsburg, VA, 23188 - 0000, USA",CAROL ELAINE   TYNDALL ,Inactive,
