Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11149312,The Art of Being LLC,Legal Name,Limited Liability Company,"500 Bainbridge St, D2108, Richmond, VA, 23224 - 2324, USA",Martina Danielle Allen ,Active,
11640035,The Art of Madeline Anne LLC,Legal Name,Limited Liability Company,"5406 Limestone Dr Unit 2, Richmond, VA, 23224 - 2826, USA",Madeline  McGrath ,Active,
S5904380,The Artistry Of K Thompson LLC,Legal Name,Limited Liability Company,"304 Turner Rd Ste F, North Chesterfield, VA, 23225 - 6427, USA",OKEETA A   THOMPSON ,Active,
11239587,The August Lotus LLC,Legal Name,Limited Liability Company,"5848 WARWICK RD, Richmond, VA, 23224, USA",Alexandria M Harris ,Inactive,
11101555,The Bad and Boujie Collection LLC,Legal Name,Limited Liability Company,"403 Stockton St Apt4219, Richmond, VA, 23224, USA",Daija  Wilkins ,Inactive,
06297907,"The Bankuet Place, Inc.",Legal Name,Stock Corporation,"1129 HULL ST, RICHMOND, VA, 23224 - 0000, USA",LAURA   BRYANT ,Inactive,
S4641314,The Barakat House LLC,Legal Name,Limited Liability Company,"2503 WARWICK AVE, RICHMOND, VA, 23224 - 0000, USA",HANAN   EL-AMIN ,Inactive,
S0470940,THE BARKLEY LIMITED LLC,Legal Name,Limited Liability Company,"1833 COMMERCE RD, RICHMOND, VA, 23224 - 0000, USA",GEORGE ROBERT  BARKLEY JR ,Active,
S8096986,The Bearded Kitchen LLC,Legal Name,Limited Liability Company,"2414 Hull Street, Richmond, VA, 23224 - 0000, USA",Brian  Graff ,Inactive,
11110783,The Beauty Brand LLC,Legal Name,Limited Liability Company,"1710 Ingram ave, Richmond, VA, 23224, USA",Asia  Watkins ,Inactive,
11438878,"THE BEAUTY GANG, LLC",Legal Name,Limited Liability Company,"500 Bainbridge St, Richmond, VA, 23224, USA",Jada  Jones ,Inactive,
11246527,The Black Career Coaches L.L.C.,Legal Name,Limited Liability Company,"505 Hull St Apt 212, Richmond, VA, 23224 - 4112, USA",Nicholas Christopher Hooks ,Inactive,
11820640,"The Black Framed Art, LLC",Legal Name,Limited Liability Company,"5729 Kendall Rd, Richmond, VA, 23224 - 4654, USA",Nicole Sabrina Alston ,Active,
11532199,The Black Greek Collective LLC,Legal Name,Limited Liability Company,"500 Hull St Apt 127, Richmond, VA, 23224 - 4347, USA",AzurDe Simone Greenhill ,Inactive,
11042957,"The Blended Life, LLC",Legal Name,Limited Liability Company,"2505 Warwick Ave, Richmond, VA, 23224, USA",TaKiera L El-Amin ,Inactive,
07790165,THE BLUE RIDGE MOUNTAIN COMPANY,Legal Name,Stock Corporation,"166 60th St, Parkersburg, WV, 26105 - 8002, USA",TIMOTHY M   HADEN ,Active,
S4409639,"The Boathouse Marina, LLC",Legal Name,Limited Liability Company,"829 ROBIN GROVE LANE, COLONIAL BEACH, VA, 22443 - 0000, USA","WILLIAM E.  BOWMAN, SR. ",Active,
08090227,"THE BOLLING-BROWN FOUNDATION, INC.",Legal Name,Nonstock Corporation,"116 Brandon Rd, Richmond, VA, 23224 - 1212, USA",RASHAAD T   BEY ,Active,
11172481,The Braid Cartel LLC,Legal Name,Limited Liability Company,"100 Mardick Rd, Richmond, VA, 23224, USA",Lamesha Dominique Hooker ,Active,
S5447208,The BrewCrew LLC,Legal Name,Limited Liability Company,"201 Hull Street, #24, Richmond, VA, 23224 - 0000, USA",ANTHONY L  BREWER JR ,Inactive,
11322299,The CladRVA llc,Legal Name,Limited Liability Company,"2121 wright ave, Richmond, VA, 23224, USA",Steven  Satalino ,Inactive,
11149252,The Coezy Place LLC,Legal Name,Limited Liability Company,"14 Weaver Ct, Richmond, VA, 23224 - 1370, USA",Shanoa Denise Coe ,Inactive,
11107313,"The Collab Spot, LLC",Legal Name,Limited Liability Company,"800 Semmes Ave Apt 515, Richmond, VA, 23224 - 2366, USA",Brooke  Taylor ,Inactive,
06134506,THE COMMISSION,Legal Name,Nonstock Corporation,"1214 BAINBRIDGE STREET, RICHMOND, VA, 23224 - 0000, USA",LAQUETTA B   MASSEY ,Inactive,
S1389438,"The Commons at Plant Zero, LLC",Legal Name,Limited Liability Company,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",RICHARD W   GREGORY ,Active,
S1913112,"THE COMMONS DEVELOPER, LLC",Legal Name,Limited Liability Company,"7 EAST 2ND STREET, RICHMOND, VA, 23224 - 0000, USA",RICHARD W   GREGORY ,Inactive,
S1580374,"The Commons Managing Member, LLC",Legal Name,Limited Liability Company,"951 E BYRD ST, RICHMOND, VA, 23219 - 0000, USA",RICHARD W   GREGORY ,Inactive,
08117178,The Commonwealth Committee Corporation,Legal Name,Stock Corporation,"901 MCDONOUGH ST 328, RICHMOND, VA, 23224 - 0000, USA",BRANDON HAMLETT   RAMON ,Inactive,
11612099,"The Corporate and rare trips events rentals Co., LLC ",Legal Name,Limited Liability Company,"1400 Tifton Ct, Richmond, VA, 23224 - 3155, USA",Crystal  Michelle  Carter ,Inactive,
11169971,The Crafty Blerd LLC,Legal Name,Limited Liability Company,"612 Arizona Dr, Richmond, VA, 23224 - 1725, USA",Chalise  Beckwith ,Inactive,
S4659696,"The Creative Crowe, LLC",Legal Name,Limited Liability Company,"2121 Hey Rd, Richmond, VA, 23224 - 0000, USA",SAMUEL NATHAN   CROWE ,Active,
11592239,The Cultural Canvas,Legal Name,Nonstock Corporation,"111 Hull St Apt 407, Richmond, VA, 23224 - 4205, USA",Janelle Kiana Williams ,Inactive,
08485237,"THE CURRENT CONDOMINIUM UNIT OWNERS' ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"7 E 2nd St, Richmond, VA, 23224 - 4253, USA",RICHARD W   GREGORY ,Active,
11164015,The Custom Club LLC,Legal Name,Limited Liability Company,"1307 Lynhaven Ave, Richmond, VA, 23224 - 7301, USA",Tiara  Gordon ,Inactive,
11460300,The Deckers Club llc,Legal Name,Limited Liability Company,"5000 Monument Ave Ste 101, Richmond, VA, 23230 - 3627, USA",tonya renee brown ,Inactive,
11087760,"The Devoule Group, LLC",Legal Name,Limited Liability Company,"229 Plazaview Rd, Richmond, VA, 23224 - 1225, USA",Darnell  Holland ,Inactive,
S6389680,The Dirt on Design LLC,Legal Name,Limited Liability Company,"611 Bainbridge Street, Apt. 104, Richmond, VA, 23224 - 0000, USA",JACQUELINE   MURPHY ,Inactive,
S8231872,"The DLB Foundation, LLC",Legal Name,Limited Liability Company,"5854 Walmsley Blvd, Richmond, VA, 23224 - 0000, USA",NICOLE   THOMAS ,Active,
07366271,The DollFactory Inc.,Legal Name,Stock Corporation,,LESLIE   MOSELEY ,Inactive,
05509526,"THE DOROTHY ANDREWS PHILLIPS AND EDWARD E. PHILLIPS, SR. FOUNDATION",Legal Name,Nonstock Corporation,"3827 OLD GUN ROAD WEST, MIDLOTHIAN, VA, 23113 - 0000, USA",ROBERT R  KAPLAN SR ,Inactive,
S7185996,"THE DULCE BRAND, LLC",Legal Name,Limited Liability Company,"715 E 4th St, Studio 20, Richmond, VA, 23224 - 0000, USA",RENEKA ELOISE   OWENS ,Inactive,
11619055,The Dynasty Pro Supply LLC,Legal Name,Limited Liability Company,"10310 Midlothian Tpke, North Chesterfield, VA, 23235 - 4471, USA",Daliyah  Henley ,Inactive,
S6669149,The Ebay Connect LLC,Legal Name,Limited Liability Company,"1905 Porter st, Richmond, VA, 23224 - 0000, USA",WILLIAM   MANNS ,Inactive,
06688782,The Faces of HOPE of Virginia,Legal Name,Nonstock Corporation,"249-255 EASTGERMAN SCHOOL RD, Richmond, VA, 23224 - 1460, USA",JEANETTE   CORDOR ,Active,
11824678,The Family Life Center Initiative.,Legal Name,Nonstock Corporation,,Leon  Benjamin ,Active,
07814494,The Faster Service Inc.,Legal Name,Stock Corporation,"2101 MADALAY DRIVE APT C, RICHMOND, VA, 23224 - 0000, USA",THELMA FLORES   SANCHEZ ,Inactive,
S7295514,"The Five50, LLC",Legal Name,Limited Liability Company,"201 Hull Street Suite A, Richmond, VA, 23224 - 0000, USA","PROPERTY RESULTS, LLC",Inactive,
11315119,The Flame LLC,Legal Name,Limited Liability Company,"1654 Overbrook Rd , Richmond, VA, 23220, USA",Bria   Ruiz  ,Inactive,
11622194,The Flipy Group LLC,Legal Name,Limited Liability Company,"2911 Turner Rd Ste C, North Chesterfield, VA, 23224 - 2545, USA",MANUEL   PEREZ  ,Active,
S7892880,"The Freemen Group, LLC",Legal Name,Limited Liability Company,"418 maury st, Richmond, VA, 23224 - 0000, USA",LY EXPRESS LLC,Inactive,
11214161,The French Connection RVA LLC,Legal Name,Limited Liability Company,"101 cowardin ave, Richmond, VA, 23224, USA",Fernando  Andrews Jr.,Inactive,
S6653747,The Fruit Lady LLC,Legal Name,Limited Liability Company,"2316 Mimosa St, Richmond, VA, 23224 - 0000, USA",SHEMEIKA   HOWARD ,Active,
06528814,"THE FULL GOSPEL OF CHRIST FELLOWSHIP, INC.",Legal Name,Nonstock Corporation,"2800 Blendwell Rd, RICHMOND, VA, 23224 - 5944, USA",PAUL J RICHARDSON   I ,Active,
11255943,The Gay United States Foundation,Legal Name,Nonstock Corporation,"500 Hull St Apt 128, Richmond, VA, 23224 - 4347, USA",Timothy  Dean ,Inactive,
11202735,"The Gem Lab, LLC",Legal Name,Limited Liability Company,"2210 Chalfont Dr Apt 6, Richmond, VA, 23224 - 6342, USA",Tianna   Shepperson ,Inactive,
11091848,The Gifted One Clothing LLC,Legal Name,Limited Liability Company,"5863 Orcutt Ln Apt C, Richmond, VA, 23224 - 2741, USA",Richard  Jerry  James  III,Inactive,
S7718713,THE GIULIANA GIOVANNA LLC,Legal Name,Limited Liability Company,"117 E 13TH STREET, RICHMOND, VA, 23224 - 0000, USA",GIULIANA GIOVANNA   ROGGIERO ,Inactive,
07579386,The GL Group Inc. World Media Broadcast Company,Legal Name,Stock Corporation,"3203 HULL STREET, RICHMOND, VA, 23224 - 0000, USA",P. T.   BROWN ,Inactive,
11226619,The Glam Bar Braids and Beauty Bar LLC,Legal Name,Limited Liability Company,"203 Hull St Ste C, Richmond, VA, 23224 - 4291, USA",Jande Renee Davis Massenburg  ,Active,
07818719,"The GOOD LIFE NOW, Incorporated",Legal Name,Stock Corporation,,RHONDA   HICKMAN ,Inactive,
11187787,The Great Perhaps LLC,Legal Name,Limited Liability Company,"500 Hull St Apt 110, Richmond, VA, 23224 - 4347, USA",Sarah Morgan Dale ,Inactive,
11352879,The Great Return LLC,Legal Name,Limited Liability Company,"6 S Vine St, Richmond, VA, 23220 - 5319, USA",MATTHEW  MITCHELL ,Inactive,
S3752799,"The Greener House Cleaner, LLC",Legal Name,Limited Liability Company,"3919 DEEP ROCK RD, HENRICO, VA, 23233 - 0000, USA",James Stephen Lord Jr.,Active,
S8178040,The Hair Artist LLC,Legal Name,Limited Liability Company,"3091 Hull Street, Richmond, VA, 23224 - 0000, USA",BRIANNA LINDSAY   CLEGG ,Inactive,
S6435707,"The HAIR GALLERY of RVA, LLC",Legal Name,Limited Liability Company,"105 E 16th Street, Richmond, VA, 23224 - 0000, USA",IRENE   COSBY ,Active,
11754164,The Hair Palace Southside Inc.,Legal Name,Stock Corporation,"449 E Belt Blvd Ste F, Richmond, VA, 23224 - 1726, USA",Sanad Salem Shaibi ,Active,
L0188641,"The Hanson Company Development, LP",Legal Name,Limited Partnership,"215 W CLAY ST STE A, RICHMOND, VA, 23220 - 0000, USA",HANNIBAL   HASAN ,Active,
S0329211,"The Hanson Company, L.L.C.",Legal Name,Limited Liability Company,"927 HULL ST, RICHMOND, VA, 23224 - 0000, USA",KELVIN   HANSON ,Active,
05914023,"The Happy Cleaner, Inc.",Legal Name,Stock Corporation,"6277 B OLD WARWICK ROAD, RICHMOND, VA, 23224 - 0000, USA",TROY R   SPONSELLER ,Active,
11503527,The Haven RVA LLC,Legal Name,Limited Liability Company,"2805 Hull St, Richmond, VA, 23224, USA",Cornell  Washington ,Pending Inactive,
08407967,The Headlight King Inc.,Legal Name,Stock Corporation,,THOMAS M.  BYRUM II ,Inactive,
07050818,The Heart And Soul of The City Newspaper,Legal Name,Nonstock Corporation,"3165 HULL ST, RICHMOND, VA, 23224 - 0000, USA",PRESTON   BROWN ,Inactive,
08123259,The Heritage Ensemble Theatre Company,Legal Name,Nonstock Corporation,"2807 Geneva Dr, Richmond, VA, 23224, USA",MARGARETTE   JOYNER ,Inactive,
S3841410,The Holistic Academy LLC,Legal Name,Limited Liability Company,"2202 Mandalay Dr., G, Richmond, VA, 23224 - 0000, USA",ANGELA   BAKER ,Inactive,
07917271,The Hookah Limited,Legal Name,Stock Corporation,"4 W. BROAD ST., RICHMOND, VA, 23220 - 0000, USA",CARL ANDREW   WATKINS ,Inactive,
S1541863,The Hot Seats LLC,Legal Name,Limited Liability Company,"209 W 15TH ST, RICHMOND, VA, 23224 - 0000, USA",JOSH   BEARMAN ,Inactive,
11054667,The House of Fancy LLC,Legal Name,Limited Liability Company,"2109 Mandalay Dr Apt D, Richmond, VA, 23224 - 2644, USA",Alonda Denise Taylor ,Inactive,
11664533,THE HUNGRY SAIYAN LLC,Legal Name,Limited Liability Company,"2202 Harwood st, Richmond, VA, 23224, USA",Jaquan Marquise Tucker ,Pending Inactive,
11747993,"The Inspired Village Urban Revitalization Movement, Inc.",Legal Name,Nonstock Corporation,"400 Commerce Rd, Richmond, VA, 23224 - 5412, USA",Cassandra LyVette Edwards ,Active,
S6674446,The J.M.Ewing Center For Autism LLC,Legal Name,Limited Liability Company,"151 West Commerce Road, Apartment 326, Richmond, VA, 23224 - 0000, USA",JESSICA MONET   EWING ,Inactive,
11332073,The JNicole Collection LLC,Legal Name,Limited Liability Company,"151 W Commerce Rd Apt 317, Richmond, VA, 23224 - 2374, USA",Aljanae   Smith  ,Inactive,
S7220975,"The Joi Element, LLC",Legal Name,Limited Liability Company,"3010 Lawson Street, Richmond, VA, 23224 - 0000, USA",JACQUETTA JOI   DONALDSON ,Inactive,
S8635056,The Junk Skunk LLC,Legal Name,Limited Liability Company,"3770 ASTON TRL, POWHATAN, VA, 23139 - 0000, USA",WORTH MOVING LLC,Active,
11127005,The Junoesque Collection LLC,Legal Name,Limited Liability Company,"151 W Commerce Rd Apt 436, Richmond, VA, 23224, USA",Ghira Shanice Beaver ,Inactive,
S4190445,"The Kenbrook Group, LLC",Legal Name,Limited Liability Company,"3411 Midlothian Turnpike, Richmond, VA, 23224 - 0000, USA",KELLY R.   BROOKS ,Inactive,
S6607537,The Kiblah Group LLC,Legal Name,Limited Liability Company,"1000 Bainbridge St., Apt 310, Richmond, VA, 23224 - 0000, USA",ASYA   MADYUN ,Inactive,
S7014014,The Kingz Truth LLC,Legal Name,Limited Liability Company,"3302 WILLIAMSBURG RD, HENRICO, VA, 23231 - 0000, USA",MICHAEL   JACOBS ,Active,
S6618708,The Kitchen Magician Catering Company LLC,Legal Name,Limited Liability Company,"511 Bainbridge Street #120, Richmond, VA, 23224 - 0000, USA",AUSAR   ARIANKH ,Active,
11738071,The Kool Experience LLC,Legal Name,Limited Liability Company,"2210 Chalfont Dr Apt 26A, Richmond, VA, 23224 - 6360, USA",Antoine  Williams ,Active,
11193691,THE LEBRUN COMPANY,Legal Name,Stock Corporation,"500 Stockton St Apt C108, Richmond, VA, 23224 - 4302, USA",ROSEMONDHEL FRANCOIS LEBRUN ,Inactive,
11292531,The LH&M LLC (Lilly's Holdings & Management) ,Legal Name,Limited Liability Company,"6515 Woodlake Village Ct Apt E, Midlothian, VA, 23112 - 2222, USA",O'kelly  Lilly ,Inactive,
11165444,the light.love brand llc,Legal Name,Limited Liability Company,"80 W 6th St Unit 2A, Richmond, VA, 23224 - 2301, USA",Rashanda  Payne ,Inactive,
S5967080,The Little Thrift LLC,Legal Name,Limited Liability Company,"1125 Bainbridge St., Apt 6, Richmond, VA, 23224 - 0000, USA",DAVIDRA   WILLIS ,Inactive,
S3944982,The Locks LLC,Legal Name,Limited Liability Company,"7 EAST 2ND STREET, ATTN:  RICHARD W GREGORY, RICHMOND, VA, 23224 - 0000, USA",RICHARD W   GREGORY ,Inactive,
11136184,The Logan Murray Group LLC,Legal Name,Limited Liability Company,"4870 Sadler Rd Ste 300, PMB 4043, Glen Allen, VA, 23060 - 6294, USA",Martina M. Murray ,Active,
11504702,The Lost Brand LLC,Legal Name,Limited Liability Company,"1853 Fernbrook Dr, Richmond, VA, 23224, USA",Jamari Tayjohn  Jones ,Inactive,
S3543156,The Maggie Walker film L.L.C.,Legal Name,Limited Liability Company,"3027 ALLANDALE DR, RICHMOND, VA, 23224 - 0000, USA",PIERRE   JOHNSON ,Inactive,
11222213,The Manchester Events LLC,Legal Name,Limited Liability Company,"214 Cowardin Ave, Richmond, VA, 23224, USA",STACIE  ANDERSON ,Active,
11256982,"The Marshton Drilling Group, LLC",Legal Name,Limited Liability Company,"1410 Overlook St , Richmond, VA, 23224, USA",Sky R Almodovar ,Inactive,
S4045185,The Mass Production Massacre LLC,Legal Name,Limited Liability Company,"320 Hull St, 170, Richmond, VA, 23224 - 0000, USA",BRITTANY J   JOHNSON ,Inactive,
S8210447,The Mayor LLC,Legal Name,Limited Liability Company,"2702 P St, Richmond, VA, 23223 - 6532, USA",KYLE MAYOR   MORSE ,Active,
11400651,The McNeal Family LLC,Legal Name,Limited Liability Company,"1301 Evergreen Ave, Richmond, VA, 23224 - 4903, USA",Christopher  Maurice  McNeil  Sr.,Inactive,
S8354872,The Melanin Made Show LLC,Legal Name,Limited Liability Company,"2833 Barkley Ave, Bronx, NY, 10465 - 0000, USA",KEVIN   LEWIS ,Inactive,
11780328,The Mental Vent LLC,Legal Name,Limited Liability Company,"1014 hull st , Richmond, VA, 23224, USA",Asia Benae Harris ,Active,
11755002,THE MONE' LLC,Legal Name,Limited Liability Company,"2009 Gordon Ave, Richmond, VA, 23224, USA",Tantre Allita Perry ,Active,
11360304,The Morning Face LLC,Legal Name,Limited Liability Company,"1851 Fernbrook Dr, Richmond, VA, 23224, USA",Langenisha  Anderson ,Inactive,
11567785,The Nail Shark LLC,Legal Name,Limited Liability Company,"3540 Pump Rd # 1227, Henrico, VA, 23233 - 1115, USA",Jada L Pointer ,Inactive,
S5901568,The Natural Effect LLC,Legal Name,Limited Liability Company,"1008 E 16th street, Richmond, VA, 23224 - 0000, USA",KAREN   ELDRIDGE ,Inactive,
S8500029,The Orb'servatory LLC,Legal Name,Limited Liability Company,"403 stockton st, apt 4308, richmond, VA, 23224 - 0000, USA",ADORNA   HAYWARD ,Inactive,
07732290,"The Origins Foundation, Inc.",Legal Name,Nonstock Corporation,"901 MCDONOUGH STREET, APT.238, RICHMOND, VA, 23224 - 0000, USA",LEE  GOODWYN JR ,Inactive,
11004744,"The Otis Fund, LLC",Legal Name,Limited Liability Company,"11 Rodman Rd, Richmond, VA, 23224, USA",Kevin Patrick Randesi ,Inactive,
11738602,The paint & Repair Garage RVA llc,Legal Name,Limited Liability Company,"5080 OLD WARWICK RD, 103 E Belt Blvd., Richmond, VA, 23224, USA",YORKI o RONDON ,Active,
S2292052,"The Paper Company, LLC",Legal Name,Limited Liability Company,"201 HULL STREET, STE A, RICHMOND, VA, 23224 - 0000, USA","PROPERTY RESULTS, LLC",Active,
11140783,"The Peace Lily,  LLC",Legal Name,Limited Liability Company,"117 E 32ND ST, Richmond, VA, 23224, USA",Stacy N Franklin ,Inactive,
11551086,The Perfect Assistant LLC,Legal Name,Limited Liability Company,"716 Richmond Hwy Arthouse 8, Studio #8025, Richmond, VA, 23224 - 5255, USA",Laurianda Christina Elements ,Active,
S1539529,The Perfectionists LLC,Legal Name,Limited Liability Company,"1773 CLARKSON RD, RICHMOND, VA, 23224 - 0000, USA",ANGELA   DUPREE ,Inactive,
07559776,THE PG GROUP OF RICHMOND/ PT BROWN ENTERPRISE INC. / PT BROWN AUTO SALES,Legal Name,Stock Corporation,"3203 HULL STREET, RICHMOND, VA, 23224 - 0000, USA",PRESTON T   GOODE ,Inactive,
06960108,"The Poise Dance Ensemble, Inc.",Legal Name,Stock Corporation,"11710 CHARTERHOUSE DRIVE, MIDLOTHIAN, VA, 23113 - 0000, USA",EARL J   GEE ,Inactive,
11703683,The Pour Foundation,Legal Name,Nonstock Corporation,"2101 Hopkins Rd Unit 42081, Richmond, VA, 23224, USA",Yasmia  Taylor ,Active,
11572238,The Prayer Circle LLC ,Legal Name,Limited Liability Company,"5007 Fernbrook Ter, Richmond, VA, 23224 - 4745, USA",Kenaiya  Janese  Fountain  ,Inactive,
07834625,"The Preasus Lamb Of God Thrift and Consignment Store, Inc.",Legal Name,Stock Corporation,"3087 HULL ST, RICHMOND, VA, 23224 - 0000, USA",MARIO ANTONIO   BECKLES ,Inactive,
S6988887,The Preppy Chef LLC,Legal Name,Limited Liability Company,"2803 Camberwell Road, Apt C, North Chesterfield, VA, 23234 - 0000, USA",TALESHIA LASHAE   FIELDS ,Inactive,
11250951,"The Pressure Group, LLC",Legal Name,Limited Liability Company,"9601 nw 44th CT, Sunrise, FL, 33351, USA",Terrence  Blackwell ,Inactive,
08396681,The Queens Project,Legal Name,Nonstock Corporation,"1707 Edwards Ave, RICHMOND, VA, 23224, USA",DANA   WILLIAMS ,Inactive,
11184667,THE RADICALS COMPANY LLC,Legal Name,Limited Liability Company,"1610 Glenfield Ave, Richmond, VA, 23224, USA",Amanda M Fenner ,Inactive,
11263453,THE REAL SNEAKER VAULT LLC,Legal Name,Limited Liability Company,"9962 Brook Rd Ste 635, Glen Allen, VA, 23059 - 6501, USA",Harold  Patrick  Richardson  ,Active,
11229704,The Red Diva Nails llc,Legal Name,Limited Liability Company,"8147 Elm Dr Ste 7, Mechanicsville, VA, 23111 - 1205, USA",Tatania   Manning ,Active,
07454986,"The Red Skirt Consignment Boutique, Incorporated",Legal Name,Stock Corporation,"917 HULL STREET, RICHMOND, VA, 23224 - 0000, USA",PATRICIA   FOSTER ,Inactive,
S5048246,The Redemption Foundation for Rehabilitation LLC,Legal Name,Limited Liability Company,"1228 West Moore Street, Richmond, VA, 23224 - 0000, USA",DYSHAHN J   ROBINSON ,Inactive,
07985153,The Rehabilitative Sinner Center Inc.,Legal Name,Stock Corporation,"1022 E. 16TH STREET, RICHMOND, VA, 23224 - 0000, USA",DINO   HARRELL ,Inactive,
11286988,"THE RIGHT AGENT, LLC",Legal Name,Limited Liability Company,"2910 Lawson St, Richmond, VA, 23224 - 1944, USA",SHANEKA NICOLE  HARRIS  ,Inactive,
S7945761,The Right Move LLC,Legal Name,Limited Liability Company,"2500 Wright Ave, Richmond, VA, 23224 - 0000, USA",DARRELL GERALD   WILLIAMS ,Inactive,
S4746410,The Robinson Center llc,Legal Name,Limited Liability Company,"23335 fernbrook drive, Richmond, VA, 23224 - 0000, USA",KIMBERLY   HACKETT ,Inactive,
08389363,The Rock Christian Center Ministries,Legal Name,Nonstock Corporation,"1600 BROADROCK BLVD, RICHMOND, VA, 23224, USA",PHYLLIS JANE   HUDSON ,Inactive,
S8569289,The Rollers LLC,Legal Name,Limited Liability Company,"2615 Grand Glen Rd, Richmond, VA, 23223 - 0000, USA",KENYAN   CRAWLEY ,Active,
11062381,The RUTH Foundation ,Legal Name,Nonstock Corporation,"5708 Heywood Rd, Richmond, VA, 23224, USA",Shakita Renee Wilson ,Active,
08402919,The RUTH Foundation Inc.,Legal Name,Stock Corporation,"5708 HEYWOOD ROAD, RICHMOND, VA, 23224, USA",SHAKITA RENEE   WILSON ,Inactive,
11230146,The Sassy Jones Foundation,Legal Name,Nonstock Corporation,"12341 Haybrook Ln, Glen Allen, VA, 23059 - 7619, USA",Charis N Jones ,Active,
07379449,The Seeds of The Tree of Life Youth Mentoring,Legal Name,Nonstock Corporation,,RALPH G  JONES JR ,Inactive,
07172760,"The Shepherd's Heart Evangelistic Ministries, Inc.",Legal Name,Nonstock Corporation,"1201 Greystone Ave, Richmond, VA, 23224 - 4905, USA",SHARON C   JONES ,Pending Inactive,
S6230355,The Shoe Addictz LLC,Legal Name,Limited Liability Company,"116 larne ave, richmond, VA, 23224 - 0000, USA",MARKETA   TILLMAN ,Inactive,
S5119971,The Signature Spot LLC,Legal Name,Limited Liability Company,"3080 Hull STreet, Richmond, VA, 23224 - 0000, USA",SAVANNA   SMITH ,Inactive,
S8582548,THE SOURCE SPORTS LLC,Legal Name,Limited Liability Company,"630 NEWKIRK DR, RICHMOND, VA, 23224 - 1616, USA",PHILLIP R   SANDERSON ,Inactive,
S5621281,The Squires Holding Group LLC,Legal Name,Limited Liability Company,"101 Buford Rd., suite 204, Richmond, VA, 23235 - 0000, USA",RICHARD MASON   MASON ,Inactive,
11773999,The Streamline Collective LLC,Legal Name,Limited Liability Company,"512 Hull St, Richmond, VA, 23224 - 4144, USA",Betelehem  Lemlemayehu ,Active,
11366046,The Sunroom LLC,Legal Name,Limited Liability Company,"116 E 33rd St, Richmond, VA, 23224 - 1804, USA",Ryan   Gary ,Active,
S6088480,The Sweet Spot LLC,Legal Name,Limited Liability Company,"721 E. 4th Street, #17, Richmond, VA, 23224 - 0000, USA",KIMBERLY MAYO   ROANE ,Inactive,
11246174,The Sweet Xscape LLC,Legal Name,Limited Liability Company,"37 E 31st St, Richmond, VA, 23224, USA",Tierra  McLaurin ,Active,
11369577,The Taylor's Family LLC,Legal Name,Limited Liability Company,"7206 Bennington Rd, North Chesterfield, VA, 23225 - 6904, USA",Dorez D Taylor ,Inactive,
11442784,THE TEE DROPPER LLC,Legal Name,Limited Liability Company,"1506 KINGSWOOD ST, RICHMOND, VA, 23224, USA",PHIL BRICK BAKER ,Inactive,
06750947,The Temple of God International Ministries,Legal Name,Nonstock Corporation,"2103 E Belt Blvd, Richmond, VA, 23224 - 6307, USA",ANDRE L   ELLIS ,Active,
S8029334,"The Th3rd, LLC",Legal Name,Limited Liability Company,"5084 Old Warwick Rd, Richmond, VA, 23224 - 0000, USA",JAMIL   TURNER ,Inactive,
11528830,The Thompson-Cowans LLC,Legal Name,Limited Liability Company,"2708 Midlothian Tpke, Richmond, VA, 23224 - 1918, USA",Kira Lynel  Thompson ,Inactive,
11694329,The Truckers'Club LLC,Legal Name,Limited Liability Company,"1408 Clarkson Ct, Richmond, VA, 23224, USA",Linwood   Branch ,Active,
11073245,The Unapologetic Street Series Corporation,Legal Name,Stock Corporation,"5739 Hull Street Rd Ste 13, Richmond, VA, 23224 - 2858, USA",JOHANNA G TORUNO ,Inactive,
11566609,THE UNDERGROUND FOUNDATION,Legal Name,Nonstock Corporation,"3004 North Ave, Richmond, VA, 23222 - 0817, USA",JACQUELINE  HORTON ,Inactive,
11202011,"The United R.U.L.E.R.'S Organization, Inc.",Legal Name,Nonstock Corporation,,SHAQUIRA  YANCEY ,Inactive,
S6628541,THE VAULT CLUB & LOUNGE L.L.C.,Legal Name,Limited Liability Company,"812 JEFFERSON DAVIS HWY, RICHMOND, VA, 23224 - 0000, USA",REGGIE   WILLIAMS ,Inactive,
S3406891,"The Video Mechanic, LLC",Legal Name,Limited Liability Company,"7 EAST 2ND ST, RICHMOND, VA, 23224 - 0000, USA",ROBERT R  KAPLAN JR ,Inactive,
S7214614,THE VIP HAIR LOUNGE LLC,Legal Name,Limited Liability Company,"101 Buford Rd, 203b, North Chesterfield, VA, 23235 - 5292, USA",RA'NEICHA J   BROADNAX ,Inactive,
S3433697,"The Virginia Reentry Group, LLC",Legal Name,Limited Liability Company,"1012 HULL ST, RICHMOND, VA, 23224 - 0000, USA",MARCELLUS B  PLUMMER JR ,Inactive,
11374065,The Virginia Top 5 Alive LLC,Legal Name,Limited Liability Company,"1428 Paul Jack Dr, Hampton, VA, 23666 - 2423, USA",Renaldo Jamaal Stevens ,Inactive,
11777445,The Watson's Enterprises LLC,Legal Name,Limited Liability Company,"1731 Clarkson Rd, Richmond, VA, 23224, USA",Charles Bernice Watson ,Active,
